day,Acorn,file,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
2012-08-27,ACORN-E,block_14,6.291499999999999,8.610729156250002,35.6679999,2400,7.385725251014878,413.3149995000001,2.604999999999999
2012-08-28,ACORN-E,block_14,6.994,9.314999997916667,35.74100010000001,2400,7.499852937375063,447.1199998999999,2.8000000000000003
2012-08-29,ACORN-E,block_14,7.5885,9.630833331250003,39.64000010000001,2400,8.100804306070115,462.27999989999995,2.8079999999999985
2012-08-30,ACORN-E,block_14,7.74300005,10.042208327083333,39.57199989999998,2400,8.41297897665683,482.02599970000006,3.020999999999999
2012-08-31,ACORN-E,block_14,6.678500000000002,9.074708339583337,38.992000399999995,2400,7.541598727518607,435.58600029999997,2.6739999999999986
2012-09-01,ACORN-E,block_14,6.0874999999999995,8.543666666666667,34.150000000000006,2400,7.16547089898331,410.096,2.3969999999999985
2012-09-02,ACORN-E,block_14,6.801,8.890875000000001,36.48200009999999,2400,7.435740750947372,426.76200000000006,2.478999999999999
2012-09-03,ACORN-E,block_14,7.321999999999998,9.504916664583336,38.531,2400,7.921592059293416,456.23599989999997,2.767
2012-09-04,ACORN-E,block_14,6.715999999999998,9.086249999999998,36.151999800000006,2400,7.706740936004197,436.1400000000001,2.507
2012-09-05,ACORN-E,block_14,7.797500000000001,9.768624995833335,37.93299969999999,2400,8.09273163434893,468.8939998000001,2.687999999999999
2012-09-06,ACORN-E,block_14,6.69,9.691270835416667,40.683000100000015,2400,8.432041057557553,465.1810001000002,2.625999999999999
2012-09-07,ACORN-E,block_14,6.466499999999999,8.707625006249998,34.3610001,2400,7.148533461419526,417.9660003,2.666999999999999
2012-09-08,ACORN-E,block_14,6.524999999999999,9.119291668749996,40.0180002,2400,8.112276614126278,437.72600010000014,2.622
2012-09-09,ACORN-E,block_14,6.187500000000001,8.968104168750001,37.9359999,2400,7.873266925675821,430.46900009999996,2.5949999999999993
2012-09-10,ACORN-E,block_14,7.096500000000002,9.290354164583336,36.8329999,2400,7.8281451021764035,445.93699989999993,2.6349999999999993
2012-09-11,ACORN-E,block_14,6.872500000000001,9.178807176684394,34.98800000000001,2399,7.358619474615544,440.49499979999996,2.7069999999999994
2012-09-12,ACORN-E,block_14,7.6875,9.680291660416668,38.367,2400,7.965579135600801,464.65399969999993,2.5789999999999997
2012-09-13,ACORN-E,block_14,6.804000000000002,9.2784583375,38.6170004,2400,7.880748657104996,445.36600020000003,2.719999999999999
2012-09-14,ACORN-E,block_14,7.460999999999998,9.456020829166665,38.7320001,2400,7.983370727708367,453.8889998,2.7179999999999986
2012-09-15,ACORN-E,block_14,6.6825,9.09077083125,36.492,2400,7.9805532804208115,436.35699990000006,2.3489999999999984
2012-09-16,ACORN-E,block_14,6.475499999999999,9.262895831249999,38.562999899999994,2400,8.051685541114562,444.61899990000006,2.3019999999999987
2012-09-17,ACORN-E,block_14,6.018,9.04737500625,37.61600029999998,2353,8.139531018673813,429.8560003000001,2.5809999999999995
2012-09-18,ACORN-E,block_14,6.942500000000001,9.145288561746453,37.7450001,2399,7.746388817898194,438.82999989999985,2.8929999999999993
2012-09-19,ACORN-E,block_14,7.083499999999999,9.318374989583335,38.21899940000001,2400,7.578086058336329,447.2819995000001,2.807999999999999
2012-09-20,ACORN-E,block_14,7.226,9.522444151019503,39.681999800000014,2399,8.207615257463948,457.04500010000004,2.5319999999999996
2012-09-21,ACORN-E,block_14,6.846000000000002,9.669916666666664,42.9940001,2400,9.04231659152141,464.156,2.6439999999999992
2012-09-22,ACORN-E,block_14,5.800999999999998,8.6434375,40.152,2400,8.252979454787763,414.88500000000005,2.516999999999999
2012-09-23,ACORN-E,block_14,6.9495000000000005,9.707729160416664,36.15499980000001,2353,8.180312087397105,464.60799969999994,2.4519999999999995
2012-09-24,ACORN-E,block_14,7.079,10.039215872960991,41.816999800000005,2399,8.681154205880205,481.80100019999986,2.9559999999999995
2012-09-25,ACORN-E,block_14,7.172999999999998,9.790791672916669,40.159000400000004,2400,8.069890908628086,469.95800030000004,3.2059999999999995
2012-09-26,ACORN-E,block_14,9.044499999999998,11.35658334375,44.00000020000002,2353,9.073303025200449,542.8130004999999,2.890999999999999
2012-09-27,ACORN-E,block_14,7.620500049999999,10.646191491445034,42.5359999,2399,9.13916956193664,510.93000010000014,2.633999999999999
2012-09-28,ACORN-E,block_14,7.234500000000001,10.373541672916668,40.211,2353,8.948893990990552,496.2380003,2.6749999999999994
2012-09-29,ACORN-E,block_14,8.471,10.558614370035462,41.3210002,2399,8.958258276073183,506.72300039999993,2.8149999999999995
2012-09-30,ACORN-E,block_14,8.261000000000001,12.025833327083335,45.81500019999999,2400,10.139800446529906,577.2399997000001,3.1
2012-10-01,ACORN-E,block_14,9.161999950000004,11.967750004166668,45.11199989999999,2306,9.557035934604261,570.1750001999999,3.2840000000000003
2012-10-02,ACORN-E,block_14,8.785,11.733184403413118,44.611000100000005,2398,9.486616147260007,563.0160002999999,3.289
2012-10-03,ACORN-E,block_14,7.7015,11.156395841666672,45.82899999999999,2400,9.654112940974478,535.5070003999999,3.1800000000000006
2012-10-04,ACORN-E,block_14,7.441500000000001,11.357479172916667,46.15600009999999,2400,10.166842580093487,545.1590002999999,2.886999999999999
2012-10-05,ACORN-E,block_14,8.566999999999998,11.797395835416665,46.837999799999984,2400,10.435832316869385,566.2750001000002,2.664
2012-10-06,ACORN-E,block_14,9.312,11.79627085625,44.90400009999999,2400,9.678317383948345,566.2210011,2.6599999999999997
2012-10-07,ACORN-E,block_14,9.047999999999998,12.040791654166668,47.519999699999985,2400,10.719894557736485,577.9579994000001,2.4459999999999984
2012-10-08,ACORN-E,block_14,10.889499950000001,12.935333310416667,44.91599990000001,2400,10.24957520877328,620.8959989,2.7520000000000007
2012-10-09,ACORN-E,block_14,9.02600005,12.488729170833334,49.4150001,2353,10.356624238715185,598.0020002,2.975999999999999
2012-10-10,ACORN-E,block_14,9.599000100000001,11.830286341267733,42.854,2399,9.478662283512021,567.8169997000001,2.872
2012-10-11,ACORN-E,block_14,9.99,12.780770839583338,48.958000000000006,2400,10.716738553048284,613.4770003000001,2.763999999999999
2012-10-12,ACORN-E,block_14,8.715500000000002,11.69895831875,44.82199980000001,2400,10.212127918083496,561.5499993,2.641
2012-10-13,ACORN-E,block_14,9.638,12.565458347916662,50.757999999999996,2400,10.87405678066451,603.1420007,3.0340000000000003
2012-10-14,ACORN-E,block_14,9.127500000000001,12.354833316666664,47.086999399999996,2400,10.279067740484196,593.0319992,2.82
2012-10-15,ACORN-E,block_14,8.530500000000004,12.503000014583337,46.499999899999985,2400,10.774384988249901,600.1440007,3.024999999999999
2012-10-16,ACORN-E,block_14,9.3705,12.185075354609927,45.981000200000004,2399,10.008511819688923,584.755,2.7159999999999993
2012-10-17,ACORN-E,block_14,8.468,11.63529166041667,42.74300019999999,2400,9.534382388412844,558.4939997,2.627999999999999
2012-10-18,ACORN-E,block_14,7.7345,10.737293000620566,47.272000299999995,2399,9.600954676575544,515.2790002,2.893999999999999
2012-10-19,ACORN-E,block_14,8.43700005,11.382104149999998,45.57500000000001,2400,9.913243838949468,546.3409992000002,2.7609999999999997
2012-10-20,ACORN-E,block_14,8.063999999999998,11.328520835416668,45.650000100000014,2400,9.6262511342821,543.7690001000002,2.9639999999999995
2012-10-21,ACORN-E,block_14,9.544000000000004,12.901541643749997,48.65099989999998,2400,10.612960798304332,619.2739988999999,2.9759999999999986
2012-10-22,ACORN-E,block_14,10.14049995,12.672416675000001,47.82499999999999,2400,10.540852694258962,608.2760004,2.9719999999999995
2012-10-23,ACORN-E,block_14,8.555,11.758354177083335,44.7260001,2400,9.854485850374871,564.4010004999999,2.8079999999999994
2012-10-24,ACORN-E,block_14,8.95000005,11.529062493749997,42.42799969999999,2400,9.293303919070835,553.3949997,3.1550000000000002
2012-10-25,ACORN-E,block_14,9.807,12.678625002083335,49.0109999,2400,10.62353570001394,608.5740001000004,2.8129999999999993
2012-10-26,ACORN-E,block_14,9.530999999999997,12.4999375125,45.95800020000001,2400,9.988632905037536,599.9970006,3.213999999999999
2012-10-27,ACORN-E,block_14,11.963499999999998,14.453375014583333,47.363999700000015,2400,10.786133919434544,693.7620007,3.475999999999999
2012-10-28,ACORN-E,block_14,11.481999999999998,14.605999997916665,51.5390002,2353,11.437515336611613,700.2419999,3.354
2012-10-29,ACORN-E,block_14,9.970999999999998,13.375443256161349,49.5990001,2399,10.466196943230786,641.8729996999999,3.465999999999999
2012-10-30,ACORN-E,block_14,9.30650005,12.610729183333332,46.691000100000004,2400,10.279107840552774,605.3150008000001,3.001
2012-10-31,ACORN-E,block_14,8.748,11.766041672916668,44.160999700000005,2400,9.253515289873977,564.7700003,3.3120000000000003
2012-11-01,ACORN-E,block_14,7.957000000000002,12.427229166666669,48.60399990000001,2400,10.817596602476513,596.5069999999998,3.4149999999999996
2012-11-02,ACORN-E,block_14,11.39750005,13.449708339583333,46.3720002,2400,10.267896679161712,645.5860003,3.475999999999999
